@RELATION neu_predicate

@ATTRIBUTE nrc_0 numeric
@ATTRIBUTE nrc_1 numeric
@ATTRIBUTE nrc_2 numeric
@ATTRIBUTE nrc_3 numeric
@ATTRIBUTE nrc_4 numeric
@ATTRIBUTE nrc_5 numeric
@ATTRIBUTE nrc_6 numeric
@ATTRIBUTE nrc_7 numeric
@ATTRIBUTE punc_0 numeric
@ATTRIBUTE punc_1 numeric
@ATTRIBUTE unigram_people numeric
@ATTRIBUTE unigram_feel numeric
@ATTRIBUTE unigram_person numeric
@ATTRIBUTE unigram_stop numeric
@ATTRIBUTE unigram_wan numeric
@ATTRIBUTE unigram_lost numeric
@ATTRIBUTE unigram_amazing numeric
@ATTRIBUTE unigram_baby numeric
@ATTRIBUTE unigram_girl numeric
@ATTRIBUTE unigram_true numeric
@ATTRIBUTE unigram_understand numeric
@ATTRIBUTE unigram_forever numeric
@ATTRIBUTE unigram_hurt numeric
@ATTRIBUTE unigram_forget numeric
@ATTRIBUTE unigram_profile numeric
@ATTRIBUTE unigram_knew numeric
@ATTRIBUTE unigram_truth numeric
@ATTRIBUTE unigram_ill numeric
@ATTRIBUTE unigram_stuck numeric
@ATTRIBUTE unigram_fight numeric
@ATTRIBUTE unigram_broken numeric
@ATTRIBUTE unigram_cute numeric
@ATTRIBUTE unigram_strong numeric
@ATTRIBUTE unigram_speak numeric
@ATTRIBUTE unigram_trust numeric
@ATTRIBUTE unigram_step numeric
@ATTRIBUTE unigram_shut numeric
@ATTRIBUTE unigram_count numeric
@ATTRIBUTE unigram_lonely numeric
@ATTRIBUTE unigram_swear numeric
@ATTRIBUTE unigram_color numeric
@ATTRIBUTE unigram_meant numeric
@ATTRIBUTE unigram_fix numeric
@ATTRIBUTE unigram_relationship numeric
@ATTRIBUTE unigram_confused numeric
@ATTRIBUTE unigram_chat numeric
@ATTRIBUTE unigram_sexy numeric
@ATTRIBUTE unigram_deserve numeric
@ATTRIBUTE unigram_aint numeric
@ATTRIBUTE unigram_attack numeric
@ATTRIBUTE unigram_ugly numeric
@ATTRIBUTE unigram_purple numeric
@ATTRIBUTE unigram_wide numeric
@ATTRIBUTE unigram_judge numeric
@ATTRIBUTE unigram_wanting numeric
@ATTRIBUTE unigram_forgive numeric
@ATTRIBUTE unigram_freak numeric
@ATTRIBUTE unigram_treat numeric
@ATTRIBUTE unigram_rainbow numeric
@ATTRIBUTE unigram_hurry numeric
@ATTRIBUTE unigram_poke numeric
@ATTRIBUTE unigram_ninja numeric
@ATTRIBUTE unigram_disease numeric
@ATTRIBUTE unigram_bibber numeric
@ATTRIBUTE unigram_randomly numeric
@ATTRIBUTE unigram_refuse numeric
@ATTRIBUTE unigram_potatoes numeric
@ATTRIBUTE unigram_bleeding numeric
@ATTRIBUTE unigram_dangerous numeric
@ATTRIBUTE unigram_forgetting numeric
@ATTRIBUTE unigram_hyper numeric
@ATTRIBUTE unigram_flower numeric
@ATTRIBUTE unigram_proof numeric
@ATTRIBUTE unigram_inspiration numeric
@ATTRIBUTE unigram_highly numeric
@ATTRIBUTE unigram_ego numeric
@ATTRIBUTE unigram_relief numeric
@ATTRIBUTE unigram_numb numeric
@ATTRIBUTE unigram_cheat numeric
@ATTRIBUTE unigram_grandparent numeric
@ATTRIBUTE unigram_target numeric
@ATTRIBUTE unigram_bullet numeric
@ATTRIBUTE unigram_worrying numeric
@ATTRIBUTE unigram_sword numeric
@ATTRIBUTE unigram_disappointment numeric
@ATTRIBUTE unigram_shaking numeric
@ATTRIBUTE unigram_bump numeric
@ATTRIBUTE unigram_sensitive numeric
@ATTRIBUTE unigram_cage numeric
@ATTRIBUTE unigram_exception numeric
@ATTRIBUTE unigram_counter numeric
@ATTRIBUTE unigram_puzzle numeric
@ATTRIBUTE unigram_hiccup numeric
@ATTRIBUTE unigram_spite numeric
@ATTRIBUTE unigram_sherlock numeric
@ATTRIBUTE unigram_native numeric
@ATTRIBUTE unigram_adductive numeric
@ATTRIBUTE unigram_bond numeric
@ATTRIBUTE unigram_gaming numeric
@ATTRIBUTE unigram_sucking numeric
@ATTRIBUTE unigram_frost numeric
@ATTRIBUTE unigram_hoodie numeric
@ATTRIBUTE unigram_squeeze numeric
@ATTRIBUTE unigram_pounding numeric
@ATTRIBUTE unigram_hernia numeric
@ATTRIBUTE unigram_abyss numeric
@ATTRIBUTE unigram_jealousy numeric
@ATTRIBUTE unigram_conscience numeric
@ATTRIBUTE unigram_bonding numeric
@ATTRIBUTE unigram_agony numeric
@ATTRIBUTE unigram_yees numeric
@ATTRIBUTE unigram_lipstick numeric
@ATTRIBUTE unigram_uncertainty numeric
@ATTRIBUTE unigram_react numeric
@ATTRIBUTE unigram_sie numeric
@ATTRIBUTE unigram_nan numeric
@ATTRIBUTE unigram_urs numeric
@ATTRIBUTE unigram_sublime numeric
@ATTRIBUTE unigram_downside numeric
@ATTRIBUTE unigram_neurotic numeric
@ATTRIBUTE unigram_evanescence numeric
@ATTRIBUTE unigram_vile numeric
@ATTRIBUTE bigram_total_invalid numeric
@ATTRIBUTE bigram_wan_na numeric
@ATTRIBUTE bigram_laugh_love numeric
@ATTRIBUTE bigram_na_go numeric
@ATTRIBUTE bigram_smile_love numeric
@ATTRIBUTE bigram_give_up numeric
@ATTRIBUTE bigram_know_laugh numeric
@ATTRIBUTE bigram_time_laugh numeric
@ATTRIBUTE bigram_smile_laugh numeric
@ATTRIBUTE bigram_make_laugh numeric
@ATTRIBUTE bigram_going_back numeric
@ATTRIBUTE bigram_shut_up numeric
@ATTRIBUTE bigram_see_people numeric
@ATTRIBUTE bigram_never_know numeric
@ATTRIBUTE bigram_very_much numeric
@ATTRIBUTE bigram_laugh_much numeric
@ATTRIBUTE bigram_laugh_think numeric
@ATTRIBUTE bigram_grow_up numeric
@ATTRIBUTE bigram_fun_laugh numeric
@ATTRIBUTE bigram_laugh_still numeric
@ATTRIBUTE bigram_laugh_never numeric
@ATTRIBUTE bigram_always_laugh numeric
@ATTRIBUTE bigram_laugh_feel numeric
@ATTRIBUTE bigram_fun_smile numeric
@ATTRIBUTE bigram_being_laugh numeric
@ATTRIBUTE bigram_life_love numeric
@ATTRIBUTE bigram_love_people numeric
@ATTRIBUTE bigram_sad_laugh numeric
@ATTRIBUTE bigram_walk_away numeric
@ATTRIBUTE bigram_people_rate numeric
@ATTRIBUTE bigram_finally_finished numeric
@ATTRIBUTE bigram_early_morning numeric
@ATTRIBUTE bigram_people_really numeric
@ATTRIBUTE bigram_hurry_up numeric
@ATTRIBUTE bigram_amazing_laugh numeric
@ATTRIBUTE bigram_know_smile numeric
@ATTRIBUTE bigram_laugh_finally numeric
@ATTRIBUTE bigram_laugh_baby numeric
@ATTRIBUTE time_slot_0_6 numeric
@ATTRIBUTE time_slot_6_11 numeric
@ATTRIBUTE time_slot_11_16 numeric
@ATTRIBUTE time_slot_16_21 numeric
@ATTRIBUTE gender numeric
@ATTRIBUTE seeded_lda_0 numeric
@ATTRIBUTE seeded_lda_1 numeric
@ATTRIBUTE seeded_lda_2 numeric
@ATTRIBUTE seeded_lda_3 numeric
@ATTRIBUTE seeded_lda_4 numeric
@ATTRIBUTE seeded_lda_5 numeric
@ATTRIBUTE seeded_lda_6 numeric
@ATTRIBUTE seeded_lda_7 numeric
@ATTRIBUTE seeded_lda_8 numeric
@ATTRIBUTE seeded_lda_9 numeric
@ATTRIBUTE class {0, 1}

@DATA
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,9,9,9,9,9,9,18,9,9,0
9,14,6,7,44,4,34,14,0,0,8,1,2,5,6,0,1,0,0,0,3,0,0,3,0,0,1,0,0,0,0,1,0,2,0,3,0,0,0,0,0,0,1,0,1,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,2,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,102,62,77,79,0,27,13,3,5,20,0,14,11,3,0,0
7,10,5,8,33,7,26,14,0,0,29,10,7,4,6,1,1,4,3,3,2,0,4,3,1,3,3,1,4,2,2,0,2,2,1,2,0,2,0,2,1,0,5,0,2,1,0,0,0,1,0,2,0,0,0,0,0,1,2,0,0,1,3,0,0,2,1,0,1,0,0,2,1,0,0,0,1,1,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,2,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,90,15,268,178,1,16,8,4,15,7,0,22,14,6,2,0
0,33,0,33,33,0,0,33,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,1,23,16,3,10,6,3,23,3,6,3,0
5,9,3,10,35,4,30,13,0,0,8,4,4,5,0,2,0,2,0,1,1,0,1,0,0,1,0,0,1,0,0,2,0,1,1,1,1,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,2,0,0,0,0,1,0,2,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,82,2,42,91,1,14,16,4,23,5,1,13,13,3,2,0
6,14,2,6,45,4,33,17,0,0,22,5,1,1,4,5,0,1,0,1,1,0,0,2,1,0,0,0,4,3,1,4,2,1,1,3,1,0,1,0,0,0,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,85,43,42,62,0,19,21,7,14,9,0,9,14,2,0,0
7,21,6,10,55,7,45,20,0,0,2,0,2,0,1,1,0,1,0,0,0,2,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,2,30,1,17,19,9,12,9,0,17,9,2,0,0
6,2,4,10,52,4,47,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,15,18,0,24,11,6,18,5,2,11,8,8,2,0
7,11,6,11,56,6,39,13,0,0,29,15,21,7,1,2,8,5,4,1,4,7,9,4,6,6,4,0,1,1,2,1,9,1,3,0,6,0,0,3,0,3,2,3,0,2,1,2,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,2,1,1,2,0,1,1,0,0,1,0,0,9,0,1,3,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,208,141,27,146,1,23,32,22,3,10,0,4,2,0,0,0
6,7,2,7,51,3,45,8,0,0,2,7,0,1,11,2,1,1,0,4,0,0,1,1,0,0,0,4,1,3,2,0,0,0,0,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,97,117,117,1,16,4,12,7,6,1,4,4,13,28,0
6,16,3,10,51,7,40,18,0,0,29,26,9,1,11,5,1,2,2,7,6,5,9,2,1,3,6,2,1,2,1,0,4,1,3,1,0,2,3,0,0,1,0,1,3,3,0,2,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,2,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,2,1,0,1,0,5,0,0,0,1,0,0,0,0,1,0,0,2,0,2,0,1,0,2,2,0,0,0,1,0,0,0,0,0,1,83,124,154,91,1,9,12,26,7,1,8,22,6,4,0,0
2,14,4,9,45,8,32,22,0,0,1,1,0,0,0,0,0,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,5,17,7,0,26,9,11,4,0,0,24,17,3,0,0
5,13,4,6,37,4,28,14,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,12,4,7,0,22,13,5,15,5,0,13,21,1,0,0
2,12,1,2,46,3,33,11,0,0,4,4,1,1,0,0,1,3,0,0,0,0,1,0,2,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,42,13,16,58,1,38,19,7,9,6,0,5,12,1,0,0
8,12,4,4,68,8,60,12,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,22,1,21,25,14,20,3,1,9,2,1,0,1
5,11,3,9,55,8,40,16,0,0,11,3,2,1,2,1,7,0,0,2,1,5,1,1,0,1,1,0,1,0,2,0,1,2,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,3,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,2,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,106,36,7,27,1,16,28,10,9,15,0,14,5,0,0,1
5,16,6,7,52,4,40,19,0,0,6,4,3,2,15,2,1,0,0,1,1,1,1,1,3,0,1,0,0,0,2,2,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8,0,1,0,2,0,0,1,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,69,79,9,1,15,25,11,10,3,0,9,8,10,3,0
5,21,2,7,49,6,37,18,0,0,5,9,2,1,13,0,0,2,0,1,2,2,1,3,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,3,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,0,0,2,0,0,1,0,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,32,8,34,55,1,34,21,10,7,6,0,13,5,0,0,0
0,7,1,1,61,2,57,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,16,31,26,0,4,1,2,4,1,2,2,6,1,72,0
0,20,0,20,60,0,40,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,12,43,15,2,5,2,7,2,5,2,1
3,1,3,14,36,12,34,5,0,0,0,0,0,0,3,2,0,0,2,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,23,69,1,8,9,9,5,2,36,8,11,3,4,1
0,100,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,35,5,5,5,11,5,11,5,5,5,0
3,25,2,19,53,7,25,32,0,0,22,1,3,3,1,3,1,1,0,3,2,2,0,7,0,0,7,0,1,0,2,0,3,1,2,1,1,2,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,54,71,98,177,0,6,4,10,3,2,6,14,5,46,0,0
3,8,0,11,36,4,31,17,0,0,10,3,3,0,0,1,0,0,1,3,2,0,1,0,0,1,0,0,0,1,1,0,0,0,2,0,1,0,0,0,0,1,1,0,1,1,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,28,79,3,1,4,13,12,2,0,48,11,3,1,1,0
12,7,2,15,28,10,23,10,0,0,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,7,2,4,1,13,13,5,7,5,2,39,5,4,3,1
4,4,0,4,27,4,22,0,0,0,0,0,1,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,7,14,0,0,2,2,1,2,65,3,6,8,6,0
2,9,1,1,53,2,41,12,0,0,0,2,1,3,3,1,0,1,1,2,1,0,0,1,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,97,47,7,1,19,14,4,25,1,1,9,13,8,0,0
4,18,3,3,73,5,61,16,0,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,9,23,46,0,34,12,19,14,4,0,5,5,0,1,1
4,9,4,8,48,6,39,13,0,0,7,9,5,4,9,0,0,11,4,4,0,0,1,0,1,1,1,0,0,1,2,1,1,2,0,0,0,1,1,0,0,2,0,0,0,3,0,1,0,2,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,81,66,63,0,1,6,16,13,3,3,31,12,6,4,1,0
